,id_chamado,id_origem_ocorrencia,data_inicio,data_fim,id_bairro,id_territorialidade,id_logradouro,numero_logradouro,id_unidade_organizacional,nome_unidade_organizacional,id_unidade_organizacional_mae,unidade_organizacional_ouvidoria,categoria,id_tipo,tipo,id_subtipo,subtipo,status,longitude,latitude,data_alvo_finalizacao,data_alvo_diagnostico,data_real_diagnostico,tempo_prazo,prazo_unidade,prazo_tipo,dentro_prazo,situacao,tipo_situacao,justificativa_status,reclamacoes,data_particao
481,4529368,1,2014-08-05 23:28:00,2014-08-22 14:39:54,69,3,67553,369,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.3264632,-23.0086008,2014-08-22 14:39:54,2014-08-26 23:28:00,2014-08-22 14:39:54,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
482,4599794,1,2014-08-21 12:17:04,2014-09-05 17:16:21,82,3,14217,321,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.3219502,-22.8847384,2014-09-05 17:16:21,2014-09-11 14:45:00,2014-09-05 17:16:21,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
483,4568113,1,2014-08-14 14:59:52,2014-09-01 12:28:19,106,3,40006,694,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.3823075,-22.8328106,2014-09-01 12:28:19,2014-09-04 14:59:00,2014-09-01 12:28:19,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
484,4601410,1,2014-08-21 15:36:22,2014-09-05 16:08:30,113,3,185595,21,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.3603359,-22.8245343,2014-09-05 16:08:30,2014-09-11 15:36:00,2014-09-05 16:08:30,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
485,4635006,1,2014-08-28 16:50:24,2014-09-09 14:23:08,114,3,36988,2505,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.3768265,-22.8133962,2014-09-09 14:23:08,2014-09-18 16:50:00,2014-09-09 14:23:08,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
486,4573677,1,2014-08-15 16:21:40,2014-09-01 12:53:24,115,4,139014,0,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.3971693,-22.963227,2014-09-01 12:53:24,2014-09-05 16:21:00,2014-09-01 12:53:24,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
487,4558693,1,2014-08-12 17:21:05,2014-08-29 14:28:55,115,4,26401,1539,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.3322216,-22.9434223,2014-08-29 14:28:55,2014-09-02 17:21:00,2014-08-29 14:28:55,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
488,4626414,1,2014-08-27 10:02:02,2014-09-09 14:12:32,122,4,8581,30,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.38486830000001,-22.9267438,2014-09-09 14:12:32,2014-09-17 10:02:00,2014-09-09 14:12:32,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
489,4630801,1,2014-08-27 20:38:21,2014-09-09 14:18:20,125,4,333898,98,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.3665899,-22.8930409,2014-09-09 14:18:20,2014-09-17 20:38:00,2014-09-09 14:18:20,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
490,4524854,1,2014-08-05 09:52:13,2014-08-22 14:37:32,128,4,88070,470,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.3028646,-23.0130234,2014-08-22 14:37:32,2014-08-26 09:52:00,2014-08-22 14:37:32,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
491,4551990,1,2014-08-11 15:18:47,2014-08-22 15:08:50,130,4,30908,0,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.4284987,-22.988197,2014-08-22 15:08:50,2014-09-01 15:18:00,2014-08-22 15:08:50,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
492,4568065,1,2014-08-14 14:51:22,2014-09-01 12:27:08,130,4,90076,0,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.458494699999996,-22.9887497,2014-09-01 12:27:08,2014-09-04 14:51:00,2014-09-01 12:27:08,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
493,4561358,1,2014-08-13 10:31:25,2014-09-01 12:22:33,139,5,18275,13,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.4286756,-22.8912147,2014-09-01 12:22:33,2014-09-03 10:31:00,2014-09-01 12:22:33,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
494,4599161,1,2014-08-21 11:10:23,2014-09-05 17:14:08,140,5,15495,43,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.4455724,-22.8774364,2014-09-05 17:14:08,2014-09-11 11:10:00,2014-09-05 17:14:08,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
495,4510435,1,2014-08-01 10:44:33,2014-08-19 16:06:25,144,5,197954,0,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.5657137,-22.8726022,2014-08-19 16:06:25,2014-08-22 10:44:00,2014-08-19 16:06:25,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
496,4616373,1,2014-08-25 15:00:27,2014-09-05 18:09:28,144,5,55988,120,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.552373,-22.9026299,2014-09-05 18:09:28,2014-09-15 15:00:00,2014-09-05 18:09:28,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
497,4563229,1,2014-08-13 14:55:29,2014-09-01 12:24:24,144,5,35279,0,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.5448204,-22.8788694,2014-09-01 12:24:24,2014-09-03 14:55:00,2014-09-01 12:24:24,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
498,4523434,1,2014-08-04 20:12:02,2014-08-19 16:32:57,145,5,113837,1000,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.5441147,-22.8919201,2014-08-19 16:32:57,2014-08-25 20:12:00,2014-08-19 16:32:57,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
499,4568769,1,2014-08-14 17:05:58,2014-09-01 12:28:44,149,5,164095,0,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.6765183,-22.8745047,2014-09-01 12:28:44,2014-09-04 17:05:00,2014-09-01 12:28:44,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
500,4553339,1,2014-08-11 18:56:59,2014-08-22 15:09:18,149,5,5215,0,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.6485069,-22.9530116,2014-08-22 15:09:18,2014-09-01 18:56:00,2014-08-22 15:09:18,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
501,4613754,1,2014-08-25 09:56:30,2014-09-09 14:14:36,151,5,18861,0,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.5925544,-22.9494788,2014-09-09 14:14:36,2014-09-17 14:36:00,2014-09-09 14:14:36,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
502,4645723,1,2014-08-31 21:06:49,2014-09-11 14:09:32,151,5,5827,560,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.6048796,-22.956563,2014-09-11 14:09:32,2014-09-22 00:00:00,2014-09-11 14:09:32,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
503,4606065,1,2014-08-22 12:35:36,2014-09-19 14:14:19,151,5,21477,0,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.550215699999995,-22.9868338,2014-09-19 14:14:19,2014-09-23 10:40:00,2014-09-19 14:14:19,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
504,4567618,1,2014-08-14 13:40:45,2014-09-05 13:49:41,151,5,252510,0,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,-43.5397192,-22.9617122,2014-09-05 13:49:41,2014-09-08 12:54:00,2014-09-05 13:49:41,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
505,4625996,1,2014-08-27 09:15:12,2014-09-09 14:12:02,12,1,76216,134,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-09 14:12:02,2014-09-17 09:15:00,2014-09-09 14:12:02,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
506,4625517,1,2014-08-27 08:05:05,2014-09-09 14:11:34,18,2,70433,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-09 14:11:34,2014-09-17 08:05:00,2014-09-09 14:11:34,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
507,4547156,1,2014-08-10 09:26:07,2014-08-22 15:13:46,40,3,63644,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 15:13:46,2014-09-01 00:00:00,2014-08-22 15:13:46,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
508,4542487,1,2014-08-08 13:13:34,2014-08-22 14:55:26,54,3,76893,263,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 14:55:26,2014-08-29 13:13:00,2014-08-22 14:55:26,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
509,4576257,1,2014-08-16 14:05:03,2014-09-05 13:53:23,56,3,363721,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 13:53:23,2014-09-08 00:00:00,2014-09-05 13:53:23,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
510,4595119,1,2014-08-20 16:07:30,2014-09-05 16:02:17,66,3,70284,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 16:02:17,2014-09-10 16:07:00,2014-09-05 16:02:17,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
511,4625462,1,2014-08-27 07:44:39,2014-09-09 14:10:50,72,3,101527,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-09 14:10:50,2014-09-17 07:44:00,2014-09-09 14:10:50,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
512,4629783,1,2014-08-27 16:58:28,2014-09-09 14:17:01,90,3,460659,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-09 14:17:01,2014-09-17 16:58:00,2014-09-09 14:17:01,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
513,4592871,1,2014-08-20 11:17:38,2014-09-05 15:56:43,98,3,50286,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 15:56:43,2014-09-10 11:17:00,2014-09-05 15:56:43,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
514,4538458,1,2014-08-07 15:45:42,2014-08-22 14:42:53,99,3,44206,97,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 14:42:53,2014-08-28 15:45:00,2014-08-22 14:42:53,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
515,4617405,1,2014-08-25 17:17:56,2014-09-05 18:10:13,118,4,132449,0,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 18:10:13,2014-09-15 17:17:00,2014-09-05 18:10:13,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
516,4572048,1,2014-08-15 11:50:48,2014-09-01 12:45:44,119,4,18549,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-01 12:45:44,2014-09-05 11:50:00,2014-09-01 12:45:44,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
517,4567514,1,2014-08-14 13:22:33,2014-09-01 12:26:41,122,4,345405,69,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-01 12:26:41,2014-09-04 13:22:00,2014-09-01 12:26:41,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
518,4582444,1,2014-08-18 14:27:24,2014-09-05 13:56:36,122,4,332916,1650,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 13:56:36,2014-09-08 14:27:00,2014-09-05 13:56:36,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
519,4549994,1,2014-08-11 11:00:33,2014-08-22 15:08:02,132,4,104042,9,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 15:08:02,2014-09-01 11:00:00,2014-08-22 15:08:02,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
520,4587837,1,2014-08-19 12:54:26,2014-09-05 14:17:41,141,5,449603,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 14:17:41,2014-09-09 12:54:00,2014-09-05 14:17:41,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
521,4537136,1,2014-08-07 12:22:23,2014-08-22 14:49:55,141,5,4127,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 14:49:55,2014-08-28 12:22:00,2014-08-22 14:49:55,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
522,4620011,1,2014-08-26 09:55:37,2014-09-05 18:19:39,141,5,92528,464,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 18:19:39,2014-09-16 09:55:00,2014-09-05 18:19:39,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
523,4599874,1,2014-08-21 12:27:28,2014-09-05 16:13:49,141,5,203166,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 16:13:49,2014-09-11 12:27:00,2014-09-05 16:13:49,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
524,4525360,1,2014-08-05 10:46:24,2014-08-22 14:38:32,142,5,325340,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 14:38:32,2014-08-26 10:46:00,2014-08-22 14:38:32,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
525,4525376,1,2014-08-05 10:48:26,2014-08-22 14:33:01,142,5,326264,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 14:33:01,2014-08-26 10:48:00,2014-08-22 14:33:01,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
526,4525341,1,2014-08-05 10:44:40,2014-08-22 14:38:06,142,5,325324,1,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 14:38:06,2014-08-26 10:44:00,2014-08-22 14:38:06,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
527,4588187,1,2014-08-19 13:39:52,2014-09-05 14:21:04,144,5,94110,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 14:21:04,2014-09-09 13:39:00,2014-09-05 14:21:04,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
528,4543649,1,2014-08-08 16:17:41,2014-08-22 14:55:59,144,5,117028,2,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 14:55:59,2014-08-29 16:17:00,2014-08-22 14:55:59,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
529,4532675,1,2014-08-06 14:52:15,2014-08-22 14:40:24,144,5,292581,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 14:40:24,2014-08-27 14:52:00,2014-08-22 14:40:24,,D,D,No prazo,Encerrado,Não atendido,,1,2014-08-01
530,4628840,1,2014-08-27 14:32:32,2014-09-09 14:15:02,144,5,55251,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-09 14:15:02,2014-09-17 14:32:00,2014-09-09 14:15:02,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
531,4582113,1,2014-08-18 13:43:15,2014-09-05 13:57:03,145,5,158816,7,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 13:57:03,2014-09-08 13:43:00,2014-09-05 13:57:03,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
532,4533478,1,2014-08-06 16:53:14,2014-08-22 14:40:50,146,5,301465,1,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 14:40:50,2014-08-27 16:53:00,2014-08-22 14:40:50,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
533,4587688,1,2014-08-19 12:32:20,2014-09-05 14:16:30,147,5,467282,0,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 14:16:30,2014-09-09 12:32:00,2014-09-05 14:16:30,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
534,4592259,1,2014-08-20 10:13:49,2014-09-05 15:55:31,149,5,320762,23,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 15:55:31,2014-09-10 10:13:00,2014-09-05 15:55:31,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
535,4541414,1,2014-08-08 10:55:38,2014-08-22 14:50:23,149,5,321968,8,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 14:50:23,2014-08-29 12:33:00,2014-08-22 14:50:23,,D,D,No prazo,Encerrado,Não atendido,,1,2014-08-01
536,4632356,1,2014-08-28 10:26:09,2014-09-09 14:21:56,149,5,317057,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-09 14:21:56,2014-09-18 10:26:00,2014-09-09 14:21:56,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
537,4527598,1,2014-08-05 15:53:06,2014-08-22 14:39:04,149,5,318501,752,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 14:39:04,2014-08-26 15:53:00,2014-08-22 14:39:04,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
538,4632371,1,2014-08-28 10:27:30,2014-09-09 14:22:23,149,5,201848,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-09 14:22:23,2014-09-18 10:27:00,2014-09-09 14:22:23,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
539,4541415,1,2014-08-08 10:55:40,2014-08-22 14:50:46,149,5,30346,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-22 14:50:46,2014-08-29 10:55:00,2014-08-22 14:50:46,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
540,4511522,1,2014-08-01 13:14:00,2014-08-19 16:16:27,151,5,16907,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-19 16:16:27,2014-08-22 13:14:00,2014-08-19 16:16:27,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
541,4613734,1,2014-08-25 09:54:26,2014-09-09 14:13:54,151,5,12898,0,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-09 14:13:54,2014-09-17 14:38:00,2014-09-09 14:13:54,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
542,4631339,1,2014-08-28 07:20:55,2014-09-09 14:20:29,151,5,16329,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-09 14:20:29,2014-09-18 07:20:00,2014-09-09 14:20:29,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
543,4593244,1,2014-08-20 11:58:11,2014-09-05 15:57:23,151,5,6569,31,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 15:57:23,2014-09-10 11:58:00,2014-09-05 15:57:23,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
544,4597450,1,2014-08-21 08:21:41,2014-09-05 17:18:59,151,5,6874,155,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 17:18:59,2014-09-12 11:34:00,2014-09-05 17:18:59,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
545,4517675,1,2014-08-03 19:28:21,2014-08-19 16:36:01,151,5,248815,250,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-08-19 16:36:01,2014-08-25 00:00:00,2014-08-19 16:36:01,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
546,4573084,1,2014-08-15 14:44:20,2014-09-01 12:37:46,153,5,125963,11,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-01 12:37:46,2014-09-05 14:44:00,2014-09-01 12:37:46,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
547,4588413,1,2014-08-19 14:09:17,2014-09-05 14:21:37,157,3,75614,,603,CGO,SMI - Secretaria Municipal de Infraestrutura,False,Serviço,1535,Solicitação de obras,1775,Solicitação de obras de urbanização de vias públicas,Sem possibilidade de atendimento,,,2014-09-05 14:21:37,2014-09-09 14:09:00,2014-09-05 14:21:37,,D,D,No prazo,Encerrado,Não atendido,,0,2014-08-01
